Marga Gomez,26.931789999999999,nan,Introduction,0
Roberto Roena,224.52199999999999,0.0,Oriza Eh,0
Tum Tum [DJ Drop Mix],87.144040000000004,nan,Definition Of A Zilla'Naire,0
Rocio Jurado,238.05341999999999,nan,Mi Amante Amigo,0
Salieri,238.81098,nan,Now everybody's gone,0
Royal S,95.947299999999998,nan,I.A.I,0
Steve Chou,270.10566999999998,nan,Yang Guang He Xu,0
The Brooklyn Tabernacle Choir,226.66404,0.0,Everything I Desire,1995
Everyday Sunday,168.95955000000001,0.60140293894632346,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),2007
D.O.W.N.,265.66485,nan,I Don't Give A F**K,0
Buckwheat Zydeco,246.49098000000001,0.49617533567329331,Hot Tamale Baby,1987
Charley Pride,163.52608000000001,0.55809476313951656,Let The Chips Fall,0
Louis Prima & Keely Smith,239.51627999999999,nan,When You're Smiling - Sheik Of Araby,0
Yami Bolo,234.03057000000001,0.23677161143970385,The Wonders,0
Killswitch Engage,254.45831999999999,0.60478851571926995,In A Dead World (Album Version),0
Pardesi,368.32607999999999,nan,Dama Dam Mast Kalander,0
Andy Griffith,190.85015999999999,0.0,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),0
Crazy Girl,323.00362999999999,0.0,Get Picked Up,0
Les Ogres De Barback,189.38730000000001,0.43703620411161354,Printemps,1999
Memphis Jug Band,161.54077000000001,nan,Ambulance Man,2001
Nelson Ned,241.57995,nan,La Barca,0
Juan Farcik,325.85097999999999,nan,Laziness,0
Michèle Arnaud,172.01587000000001,nan,Avec lui,0
Saigon Kick,233.66485,0.37598430150044215,ICU,0
Nicho Hinojosa,183.17016000000001,0.56228207722723034,Tomame O Dejame,0
Lyrics Born,256.13015999999999,0.42512465831305757,Over You (feat Joyo Velarde_ prod DJ Shadow),2005
The Refreshments,195.39546000000001,0.37002507448320343,My Girlfriend's Friend,0
Michael Jackson,192.57424,nan,Just A Little Bit Of You,1975
X-Raided,359.65341999999998,nan,Fuckin' Wita Psycho,0
The Nelons,237.03465,nan,Only A Look,0
DJ Nasty,191.84280999999999,nan,Do It,0
Incubus,353.77587,0.70969928993332021,Just A Phase,2001
Irma Thomas,146.88607999999999,0.40511572169138649,I'm Gonna Cry Til' My Tears Run Dry,2004
Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,234.26567,nan,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,0
Sizzla,197.48526000000001,0.0,Love & Devotion,2003
King Curtis with Jack Dupree,329.19465000000002,nan,Everything's Gonna Be Alright (Live Version),0
Omni,479.94729999999998,nan,It Is What It Is (feat. Anton X),0
Michael McDonald,255.32035999999999,nan,Losin' End (LP Version),0
Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call,370.99056999999999,nan,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),0
Giuseppi Logan,454.94812000000002,0.0,Bop Moon,0
Radio Moscow,255.89506,0.72119965839056455,Broke Down,2009
Vusi Mahlasela,250.48770999999999,0.0,Amdokwe,0
Alacranes Musical,284.10730000000001,0.0,Indita Mia (Album Version),0
The Roches,243.51302000000001,0.0,Mr. Sellack (Album Version),1979
Tam Tam Go!,216.63301999999999,nan,Hypnotise The Cat,0
John D. Loudermilk,123.42812000000001,0.0,Nassau Town,0
Tina Ann,395.62403999999998,0.0,Too Late (Orange Factory Extended Mix),2003
Kraftwerk,272.03872999999999,0.59602788779514415,Pocket Calculator (2009 Digital Remaster),0
Conjunto Mar Azul,203.20607999999999,nan,Dime,0
Pumpkin Buzzard,61.570160000000001,nan,The Buzzard's Back in Town (Live),0
Margaret Becker,193.74975000000001,0.65770067431416424,Look Me In The Eye,0
William Orbit,270.94159000000002,nan,Harry Flowers,1993
Ron Goodwin,99.970160000000007,0.21204540548371908,The Lull Before The Storm,1999
The Elders,241.05751000000001,0.4454545254934259,Gonna Take a Miracle,0
Stille Volk,276.37506000000002,0.4507622416414992,Orgasme Tellurique,2003
F-4,262.19056999999998,nan,SAMJHO NA,0
Doug MacLeod,337.42322000000001,0.24816662402461448,The Sun Shine Down My Way,2004
Jimmy Hughes,177.26649,0.5763999812554107,Neighbor_ Neighbor,0
Emotion Code,319.7122,0.0,Trace Of Time,0
Stevie Ray Vaughan And Double Trouble,166.73913999999999,nan,Mary Had A Little Lamb,1988
L7,163.13424000000001,0.60146313950736507,This Ain't Pleasure,1992
Ma Rainey,183.53586999999999,nan,Hear Me Talking To You,0
Bill Perry,217.88688999999999,0.0,Man  On The Side,2004
Billy Price_ Fred Chapellier,280.55464999999998,0.21204540548371908,The wrong woman,0
Angela Dimitriou,99.787300000000002,nan,Den Mporo Na Figo,0
Ann Hampton Callaway,347.79383000000001,0.61012275612294831,Skylark,0
Corey / Shaquille O'Neal,261.45913999999999,0.0,MVP,0
Hatebreed (int License),174.28853000000001,0.62907183559522717,Between Hell and A Heartbeat [Explicit],0
Moments In Grace,195.91791000000001,0.40511572169138649,Broken Promises (album version),2004
Connie Smith,125.67465,0.42744657148843085,I'll Come Running,2001
Uphill Battle,166.37342000000001,0.26033824256743049,Thresh Hold,2004
Barbara Fairchild,236.56443999999999,nan,Boulevard In Heaven,0
Orquesta Aragón,182.85668999999999,nan,Mambo del Beso,0
Wilks featuring pee wee ellis,210.80770999999999,nan,Boogie,0
Nick Cave & The Bad Seeds,315.08852999999999,0.476435219642529,Stagger Lee,1996
Dave And Ansel Collins,151.84934000000001,0.26230899721194523,Two Four One,1971
Nine Inch Nails,256.83546000000001,nan,Survivalism,2007
DÉSOLÉ,145.08363,nan,Provisoirement,0
K-OS,161.51464999999999,0.54378827250110051,AquaCityBoy,2006
Pascal Obispo,231.00036,0.0,Chlore,1994
Bob Sinclar,342.69995,nan,"Lala Song (Matesi DJ ""Silverstatix""remix",0
John Brown,221.43955,0.0,Sarah Palin {I Wanna Lay Pipe},0
Buddy Miles,177.52771000000001,nan,Santa Claus Is Coming To Town,0
Tanto Metro & Devonte,208.45669000000001,0.0,Fat Tianne,0
Mau Mau,255.55546000000001,nan,Neir,1992
Michael McDonald,195.70893000000001,0.45371366669332419,Nowhere To Run,0
Darwin Hobbs,307.69587000000001,0.23389561678598411,Mercy (Album Version),0
The Black Crowes,348.89098000000001,nan,Sting Me,1992
Dee Clark,133.30240000000001,nan,You're Looking Good,2000
Cocoa Tea,241.29261,0.0,Cooling Out,1992
IYOV,257.4624,0.0,I See War,0
Claw Hammer,231.28771,nan,Brother Brick Says,0
Carlos Jimenez,324.98892999999998,nan,Anita Love's,0
Timo Maas,132.15302,0.5114243256864599,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,0
Kashief Lindo,190.37995000000001,nan,If You Think You Are Lonely Now,0
The Almost,187.11465000000001,0.56950519890501805,Little Drummer Boy,2008
Alas,628.21831999999995,nan,Silencio De Aguas Profundas,0
Sofi Marinova,190.17097999999999,0.0,Studen plamuk,0
Los Ninos De Sara,226.58566999999999,0.0,Lioraras,0
The Gentle Good,400.48280999999997,nan,Hiraeth am Feirion,0
Small Faces,136.88118,nan,Saylarvee (LP Version),0
Jimmy Riley,225.80199999999999,nan,Conversation,0
Backstreet Boys,236.27709999999999,nan,The Call,2000
1. Futurologischer Congress,196.64934,nan,Die Art von Mann,0
Tom Collier,411.42811999999998,0.21001177949168065,Eddie's Pad,0
Heavenly,327.62729999999999,0.50375206136110195,Liberty,0
Julien Clerc,264.93342000000001,nan,L'horizon Chimérique,2000
Los Morros Del Norte,130.76853,0.0,Raza Cristalera,0
Moon Mullican,181.31546,nan,The Tie That Binds,0
Helen Love,156.21179000000001,0.21204540548371908,First Boyfriend,2007
Yuko Kanzaki,145.8673,0.0,Seikurabe (Karaoke),0
Moonface,508.60363000000001,nan,G G Kah,0
30 Seconds To Mars,245.02812,0.79361366761027763,The Mission,2002
Suicidal Tendencies,61.831380000000003,nan,Two-Sided Politics,1987
Grace Gale,247.71872999999999,0.26586104921065007,La Matanza,2008
King Tee,109.13914,0.42530424172042486,On Tha Rox,0
Alain Morisod,241.65832,0.0,L'Amour en Heritage,0
Kassav',655.67301999999995,nan,Medley Final,0
X,233.22076999999999,0.26586104921065007,All Over Now,0
Sui Generis,335.33341999999999,nan,Cuando Ya Me Empiece A Quedar Solo,1973
Eminem,397.60933999999997,nan,Beautiful,2009
Sunnyland Slim,344.71138000000002,nan,No More Troubles,0
Stew,299.07546000000002,0.0,L.A. Arteest Café,2003
Cauda Pavonis,205.11302000000001,0.0,Juggernaut,0
Twista,259.36934000000002,nan,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),2005
Geddy Lee,271.46404000000001,0.66144522290253482,Runaway Train (LP Version),2000
Planetakis,234.73587000000001,nan,Letters to Norway,2007
Rick Ross,105.40363000000001,0.29987748827397781,They Know (Remix),0
Seal,354.76853,0.5075315460078309,Still Love Remains (Album Version),1998
The Fureys,198.58240000000001,0.21508031850922793,The First Leaves Of Autumn,0
Jim Jones / Max B,256.39138000000003,nan,Bright Lights_ Big City,0
Simply Red,258.08933999999999,0.56142851762878998,Maybe Someday...,1987
Juana Molina,213.26321999999999,0.62658598030648249,j Uh!,2004
Bézu,155.48035999999999,nan,Le clair de lune à maubeuge,0
David Meece,268.01587000000001,0.26586104921065007,Seventy Times Seven (LP Version),0
Ayo,534.62158999999997,nan,Life Is Real,2006
Red Hot Chili Peppers,319.55545999999998,nan,Snow [Hey Oh] [Live Version],0
Mothers Pride,244.71465000000001,0.0,Silence,0
Byzantine,300.01587000000001,0.51875989799709943,Absolute Horizon,2008
Halfway to Gone,255.42484999999999,0.54196601937081157,Turnpike,2004
Robben Ford,367.98649,0.37598430150044215,Spoonful,2009
Charlie Cruz,280.45015999999998,nan,Si Te Dicen Por Ahi,0
Jacques Douai,122.46159,nan,L'Etang Chimérique,0
The Steeles,231.41831999999999,0.0,On The Road To Emmaus,0
Sleepy John Estes,197.06729999999999,nan,Need More Blues,1993
Beherit,185.05098000000001,0.54934233178797154,Werewolf_ Semen And Blood,1993
Bobby Darin,210.38974999999999,0.0,Moritat (Mack The Knife),0
Nick Colionne,215.14403999999999,0.62119568405957903,If You Ask Me,2006
SNAP!,404.37506000000002,nan,"Beauty Queen (12"" Spoon Club Mix)",2005
Elliot Goldenthal,305.50159000000002,0.26695518627553855,Pickled Heads,2000
Mercedes Castro,197.09342000000001,nan,El Capiro,0
Marco Beltrami,209.08363,0.33470654906922059,Revelations,2009
Hermeto Pascoal,131.36933999999999,0.21508031850922793,Little Cry For Him (Chorinho Pra Ele) (LP Version),0
Jedi Mind Tricks,205.06076999999999,nan,Silence,0
Joe Satriani,300.82567,0.5937951136677091,Just Like Lightnin',2006
Michael Stanley Band,220.05506,0.25063810065331749,Lost In The Funhouse Again,1975
Uman,319.08526000000001,0.55270511390461041,The White Spirit,0
John Williams,229.69424000000001,nan,Escape From The City,0
The Gentle Good,197.19791000000001,nan,Cri'r Adar Main,0
Lauren Wood,352.33913999999999,0.23491548017434158,Time Zone (Album Version),0
Ray Pillow,129.12280999999999,0.21204540548371908,We're Together Again,1998
Baby Bash,309.47219999999999,nan,If Your Na Na Get Wet,0
Mariah Carey,241.65832,nan,Mine Again,2005
Frankie J,273.00526000000002,0.52273326078015714,Gone,2005
George Nooks,222.14484999999999,0.0,No One Knows,0
Vangelis,573.67465000000004,0.58892216755590654,Procession,1990
Babylon Disco,181.39383000000001,0.26376758986854226,Multiplayer,2007
Maria Bamford,127.16363,0.48093421280893994,Vennette,2003
Rubyhorse,228.20526000000001,0.26586104921065007,The  First Of The Year,2002
Tyrone Davis,194.79464999999999,nan,Ooh La La,0
Flora Purim,246.67383000000001,0.33470654906922059,Airto's Jazz Dance,2001
THE CHIFFONS,156.36852999999999,0.26695518627553855,When Summer's Through,1963
Marcie Blane,143.25505999999999,0.63050857230238933,Bobby's Girl (Previously Unreleased Demo - Stereo),0
Atman,284.31628000000001,0.53331276938580396,The Traveller,0
Elizabeth Cotten,295.60118,nan,Freight Train,1958
Sonora Santanera,167.70567,nan,Cuando Quieres Tu,0
Tommy McLain,196.38811999999999,nan,Let It Be Me,0
Flor Silvestre,207.75138000000001,nan,Aquel Amor,0
David Lynch,618.23955000000001,nan,Unicorn,0
Ensiferum,352.49587000000002,0.68220466151076831,Into Battle,2004
Eluveitie,307.69587000000001,0.66298616103960573,(Do)Minion,2010
Dark Party,261.58974999999998,0.7314733570496581,Active,2008
Janet Jackson,67.10812,0.48903820917268309,Interlude: Livin'...In Complete Darkness,0
Janice Vidal,246.59546,nan,Li Jia Chu Zou,0
Albin Myers,493.29586999999998,0.26586104921065007,Times Like These,0
Hot Live Guys,138.13506000000001,nan,I'm A Killer,0
Kanda Bongo Man,554.68362999999999,0.38670242003966437,Djessy,0
Múm,249.05098000000001,0.77400427430646523,Nightly Cares,2004
Alex,247.43137999999999,0.0,Love Selecta (feat Iffectz & Marwa),0
Marvin Sapp,393.09016000000003,0.30075315558966509,Whosoever Will (LP Version),0
Eluveitie,78.184039999999996,0.65067696898203597,A Girls Oath,0
Jo Privat,146.57261,nan,Rossignol Montmartrois (Polka),0
Steel Pulse,231.49669,nan,Ku Klux Klan,1978
Keb'Mo',176.5873,0.66249316081962173,Anybody Seen My Girl,1994
Bob Marley,173.24363,nan,Lively Up Yourself,1991
Rachael Lampa,269.00853000000001,0.0,I'm All Yours (LP Version),0
Buzzcocks,144.77016,nan,Get On Our Own,1978
David Zinman;Pittsburgh Symphony Orchestra,641.48852999999997,nan,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,0
Rickie Lee Jones,314.72280999999998,nan,Just My Baby,1989
Cece Winans,292.51873000000001,0.38293509007501925,Because Of You,0
Sofia Karlsson,340.21832000000001,nan,I denna ljuva sommartid,2002
Backstreet Boys,173.55709999999999,nan,Shape Of My Heart,2000
Mystic Rhythms Band,206.26240000000001,nan,Firedance,0
Epitaph,494.21015999999997,0.38647729125545938,Hopelessly,0
Rodney O_ Joe Cooley,222.24933999999999,0.4081108835105221,Let's Have Some Fun,1995
Jerry Goldsmith,110.70649,nan,The Keys,1997
Alexis HK,98.66404,0.48093421280893994,Juste Une Fois,2004
Steve Erquiaga,184.29342,0.55718776751863441,Prelude In C Minor From The Well Tempered-Clavier,0
Robert Palmer,247.95383000000001,0.4454545254934259,Love Can Run Faster,1978
Sigmatropic,263.57506000000001,0.25383473613223129,The Blue Side of The Sun,2007
Neon Blonde,170.70975000000001,0.52317505470546988,New Detroit,2005
Soul Ballet,224.86159000000001,0.5114243256864599,da da Diamonds,2007
Milk Inc.,204.25098,0.51351702853713854,Livin' A Lie (Video Mix),2001
Korn,197.53751,nan,Proud,1996
Mario Piu',355.39546000000001,0.21204540548371908,Communication (More Mix),0
Joy Division,128.67873,nan,Passover,1980
Bob Crosby,171.85914,0.26586104921065007,Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),0
The Frantic,146.15465,nan,Rock & Roll Renegade,0
Ruffneck,201.97832,nan,C'Est Moi L'BO$$,0
Devo,141.08689000000001,0.50964096555180449,Soo Bawlz,1979
Sofia Karlsson,165.69424000000001,0.37253003936607959,Blåsut,2009
The Perrys,241.44934000000001,0.0,By Faith I Can Touch Him Now,0
Shirley Caesar,408.05831999999998,nan,Wait On The Lord  (LP Version),0
The Jets,280.65913999999998,nan,Curiosity,0
Dolce; Orange Factory,419.76118000000002,nan,Fire (Orange Factory Dub),0
Rihanna,235.98974999999999,0.66860110098625503,Music Of The Sun,2005
Tin Hat Trio,407.06567000000001,nan,Width Of The World,2000
DJ Nasty,188.26403999999999,nan,Houston Anthem,0
Bill & Gloria Gaither,175.15056999999999,0.0,Til The Storm Passes By,0
Angelo Badalamenti,86.569339999999997,0.67483387606084977,Dinner Party Pool Music,2001
Venice,186.40933999999999,nan,More Than One Love,0
Tommy Torres,219.21914000000001,0.68747064090900167,Pegadito,0
Kanye West,189.96199999999999,0.81451724117348157,Street Lights,2008
Smash Palace,274.44200000000001,nan,Death of Me,0
Natural Elements,246.67383000000001,0.0,More Than Vocals (MTV),0
Dakis,210.52036000000001,nan,Sentimento (Asteri_ Asteraki),0
Dave Brockie Experience,126.43219999999999,0.3231121208952123,Slips Of Paper,2003
Emotion Code,503.48363000000001,0.0,Mesmerise The Future Part 1,0
Debbie Davies,243.30403999999999,0.25383473613223129,Backseat Driver,1998
Matisyahu,242.15465,nan,Refuge,2004
Bow Wow Wow,167.83627999999999,nan,Sex,0
Der Plan,218.67057,nan,Engel,0
Sergio Franchi,165.74648999999999,0.42530424172042486,Oh Little Town Of Bethlehem,0
Ashton Shepherd,260.51873000000001,0.52549711888017003,Old Memory,2008
Janet Paschal,207.69914,nan,The Lord Will Go Before You,0
The Jets,280.65913999999998,nan,Curiosity,0
Dolce; Orange Factory,419.76118000000002,nan,Fire (Orange Factory Dub),0
Rihanna,235.98974999999999,0.66860110098625503,Music Of The Sun,2005
Tin Hat Trio,407.06567000000001,nan,Width Of The World,2000
DJ Nasty,188.26403999999999,nan,Houston Anthem,0
Bill & Gloria Gaither,175.15056999999999,0.0,Til The Storm Passes By,0
Angelo Badalamenti,86.569339999999997,0.67483387606084977,Dinner Party Pool Music,2001
Venice,186.40933999999999,nan,More Than One Love,0
Tommy Torres,219.21914000000001,0.68747064090900167,Pegadito,0
Kanye West,189.96199999999999,0.81451724117348157,Street Lights,2008
Joe Satriani,300.82567,0.5937951136677091,Just Like Lightnin',2006
Michael Stanley Band,220.05506,0.25063810065331749,Lost In The Funhouse Again,1975
Uman,319.08526000000001,0.55270511390461041,The White Spirit,0
John Williams,229.69424000000001,nan,Escape From The City,0
The Gentle Good,197.19791000000001,nan,Cri'r Adar Main,0
Lauren Wood,352.33913999999999,0.23491548017434158,Time Zone (Album Version),0
Ray Pillow,129.12280999999999,0.21204540548371908,We're Together Again,1998
Baby Bash,309.47219999999999,nan,If Your Na Na Get Wet,0
Mariah Carey,241.65832,nan,Mine Again,2005
Frankie J,273.00526000000002,0.52273326078015714,Gone,2005
George Nooks,222.14484999999999,0.0,No One Knows,0
Kings Of Leon,168.82893000000001,0.91022507549996079,Genius,2003
Kurupt_ Rosco_ Jayo Felony & 40 Glocc,192.86159000000001,nan,She Flock To Me,0
Christie Hennessy,332.69506000000001,nan,Roll Back The Clouds,0
The Jeremy Spencer Band,206.05341999999999,0.26465165838973526,Travellin' (Album Version),0
The Stooges,43.911380000000001,nan,Studio Dialogue (#19),0
Candy Lo,244.03546,nan,Ji Nian Pin,0
Flamin' Groovies,199.96689000000001,0.66165139072644763,Evil Hearted Ada,1971
Eddie Cantor,145.31872999999999,0.21204540548371908,That's The Kind Of Baby For Me,2000
Marga Gomez,26.931789999999999,nan,Introduction,0
Roberto Roena,224.52199999999999,0.0,Oriza Eh,0
Tum Tum [DJ Drop Mix],87.144040000000004,nan,Definition Of A Zilla'Naire,0
The Refreshments,195.39546000000001,0.37002507448320343,My Girlfriend's Friend,0
Michael Jackson,192.57424,nan,Just A Little Bit Of You,1975
X-Raided,359.65341999999998,nan,Fuckin' Wita Psycho,0
The Nelons,237.03465,nan,Only A Look,0
DJ Nasty,191.84280999999999,nan,Do It,0
Incubus,353.77587,0.70969928993332021,Just A Phase,2001
Irma Thomas,146.88607999999999,0.40511572169138649,I'm Gonna Cry Til' My Tears Run Dry,2004
Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,234.26567,nan,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,0
Sizzla,197.48526000000001,0.0,Love & Devotion,2003
King Curtis with Jack Dupree,329.19465000000002,nan,Everything's Gonna Be Alright (Live Version),0
Omni,479.94729999999998,nan,It Is What It Is (feat. Anton X),0
Michael McDonald,255.32035999999999,nan,Losin' End (LP Version),0
Rocio Jurado,238.05341999999999,nan,Mi Amante Amigo,0
Salieri,238.81098,nan,Now everybody's gone,0
Royal S,95.947299999999998,nan,I.A.I,0
Steve Chou,270.10566999999998,nan,Yang Guang He Xu,0
The Brooklyn Tabernacle Choir,226.66404,0.0,Everything I Desire,1995
Everyday Sunday,168.95955000000001,0.60140293894632346,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),2007
D.O.W.N.,265.66485,nan,I Don't Give A F**K,0
Buckwheat Zydeco,246.49098000000001,0.49617533567329331,Hot Tamale Baby,1987
Alex,247.43137999999999,0.0,Love Selecta (feat Iffectz & Marwa),0
Marvin Sapp,393.09016000000003,0.30075315558966509,Whosoever Will (LP Version),0
Eluveitie,78.184039999999996,0.65067696898203597,A Girls Oath,0
Jo Privat,146.57261,nan,Rossignol Montmartrois (Polka),0
Steel Pulse,231.49669,nan,Ku Klux Klan,1978
Keb'Mo',176.5873,0.66249316081962173,Anybody Seen My Girl,1994
Bob Marley,173.24363,nan,Lively Up Yourself,1991
Rachael Lampa,269.00853000000001,0.0,I'm All Yours (LP Version),0
Buzzcocks,144.77016,nan,Get On Our Own,1978
David Zinman;Pittsburgh Symphony Orchestra,641.48852999999997,nan,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,0
Rickie Lee Jones,314.72280999999998,nan,Just My Baby,1989
Cece Winans,292.51873000000001,0.38293509007501925,Because Of You,0
Sofia Karlsson,340.21832000000001,nan,I denna ljuva sommartid,2002
Backstreet Boys,173.55709999999999,nan,Shape Of My Heart,2000
Mario Piu',355.39546000000001,0.21204540548371908,Communication (More Mix),0
Joy Division,128.67873,nan,Passover,1980
Bob Crosby,171.85914,0.26586104921065007,Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),0
The Frantic,146.15465,nan,Rock & Roll Renegade,0
Ruffneck,201.97832,nan,C'Est Moi L'BO$$,0
Devo,141.08689000000001,0.50964096555180449,Soo Bawlz,1979
Sofia Karlsson,165.69424000000001,0.37253003936607959,Blåsut,2009
The Perrys,241.44934000000001,0.0,By Faith I Can Touch Him Now,0
Shirley Caesar,408.05831999999998,nan,Wait On The Lord  (LP Version),0
Darwin Hobbs,307.69587000000001,0.23389561678598411,Mercy (Album Version),0
The Black Crowes,348.89098000000001,nan,Sting Me,1992
Dee Clark,133.30240000000001,nan,You're Looking Good,2000
Cocoa Tea,241.29261,0.0,Cooling Out,1992
IYOV,257.4624,0.0,I See War,0
Claw Hammer,231.28771,nan,Brother Brick Says,0
Carlos Jimenez,324.98892999999998,nan,Anita Love's,0
Timo Maas,132.15302,0.5114243256864599,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,0
Kashief Lindo,190.37995000000001,nan,If You Think You Are Lonely Now,0
The Almost,187.11465000000001,0.56950519890501805,Little Drummer Boy,2008
Alas,628.21831999999995,nan,Silencio De Aguas Profundas,0
Sofi Marinova,190.17097999999999,0.0,Studen plamuk,0
Los Ninos De Sara,226.58566999999999,0.0,Lioraras,0
Vangelis,573.67465000000004,0.58892216755590654,Procession,1990
Babylon Disco,181.39383000000001,0.26376758986854226,Multiplayer,2007
Maria Bamford,127.16363,0.48093421280893994,Vennette,2003
Rubyhorse,228.20526000000001,0.26586104921065007,The  First Of The Year,2002
Tyrone Davis,194.79464999999999,nan,Ooh La La,0
Flora Purim,246.67383000000001,0.33470654906922059,Airto's Jazz Dance,2001
THE CHIFFONS,156.36852999999999,0.26695518627553855,When Summer's Through,1963
Marcie Blane,143.25505999999999,0.63050857230238933,Bobby's Girl (Previously Unreleased Demo - Stereo),0
Atman,284.31628000000001,0.53331276938580396,The Traveller,0
Elizabeth Cotten,295.60118,nan,Freight Train,1958
F-4,262.19056999999998,nan,SAMJHO NA,0
Doug MacLeod,337.42322000000001,0.24816662402461448,The Sun Shine Down My Way,2004
Jimmy Hughes,177.26649,0.5763999812554107,Neighbor_ Neighbor,0
Emotion Code,319.7122,0.0,Trace Of Time,0
Stevie Ray Vaughan And Double Trouble,166.73913999999999,nan,Mary Had A Little Lamb,1988
L7,163.13424000000001,0.60146313950736507,This Ain't Pleasure,1992
Ma Rainey,183.53586999999999,nan,Hear Me Talking To You,0
Bill Perry,217.88688999999999,0.0,Man  On The Side,2004
Billy Price_ Fred Chapellier,280.55464999999998,0.21204540548371908,The wrong woman,0
Angela Dimitriou,99.787300000000002,nan,Den Mporo Na Figo,0
Ann Hampton Callaway,347.79383000000001,0.61012275612294831,Skylark,0
Corey / Shaquille O'Neal,261.45913999999999,0.0,MVP,0
Hatebreed (int License),174.28853000000001,0.62907183559522717,Between Hell and A Heartbeat [Explicit],0
Charlie Cruz,280.45015999999998,nan,Si Te Dicen Por Ahi,0
Jacques Douai,122.46159,nan,L'Etang Chimérique,0
The Steeles,231.41831999999999,0.0,On The Road To Emmaus,0
Sleepy John Estes,197.06729999999999,nan,Need More Blues,1993
Beherit,185.05098000000001,0.54934233178797154,Werewolf_ Semen And Blood,1993
Bobby Darin,210.38974999999999,0.0,Moritat (Mack The Knife),0
Nick Colionne,215.14403999999999,0.62119568405957903,If You Ask Me,2006
SNAP!,404.37506000000002,nan,"Beauty Queen (12"" Spoon Club Mix)",2005
Elliot Goldenthal,305.50159000000002,0.26695518627553855,Pickled Heads,2000
Mercedes Castro,197.09342000000001,nan,El Capiro,0
Marco Beltrami,209.08363,0.33470654906922059,Revelations,2009
Hermeto Pascoal,131.36933999999999,0.21508031850922793,Little Cry For Him (Chorinho Pra Ele) (LP Version),0
Jedi Mind Tricks,205.06076999999999,nan,Silence,0
Suicidal Tendencies,61.831380000000003,nan,Two-Sided Politics,1987
Grace Gale,247.71872999999999,0.26586104921065007,La Matanza,2008
King Tee,109.13914,0.42530424172042486,On Tha Rox,0
Alain Morisod,241.65832,0.0,L'Amour en Heritage,0
Kassav',655.67301999999995,nan,Medley Final,0
X,233.22076999999999,0.26586104921065007,All Over Now,0
Sui Generis,335.33341999999999,nan,Cuando Ya Me Empiece A Quedar Solo,1973
Eminem,397.60933999999997,nan,Beautiful,2009
Sunnyland Slim,344.71138000000002,nan,No More Troubles,0
Stew,299.07546000000002,0.0,L.A. Arteest Café,2003
Cauda Pavonis,205.11302000000001,0.0,Juggernaut,0
Twista,259.36934000000002,nan,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),2005
Geddy Lee,271.46404000000001,0.66144522290253482,Runaway Train (LP Version),2000
Kanye West / Adam Levine,204.51220000000001,nan,Heard 'Em Say,2005
Mikey Dread,193.12280999999999,nan,Hot Cross Bun,1982
Lou Ann Barton,241.26649,0.45404276609111616,Please Come Home For Christmas,1986
Rhian Sheehan,288.62648999999999,0.27077599894632748,Existing Alone,2001
Mario Rosenstock,199.57506000000001,nan,Paint Ball,0
Alejandro Lerner,199.54893000000001,nan,Nena Neurótica,0
Cannon's Jug Stompers,167.88853,nan,Mule Get Up In The Alley,0
The Ghost Of Lemora,208.69179,0.46894668418570473,Reach For The Ground,0
Robin Frederick,272.01261,0.0,Calling Dr Zarkov,0
Y&T,275.95710000000003,0.33470654906922059,Black Tiger,1982
Dolores Keane,229.92934,0.0,Telling Me Lies,1993
Rev. Timothy Wright,244.74077,nan,I Know A Man,0
Earl Hooker,298.91872999999998,0.33470654906922059,Love Ain't A Play Thing,1968
Michèle Bernard,232.38485,nan,Le bar du grand désir,2002
Billy Butler,213.99465000000001,nan,I'm Gonna Make Her Mine - Original,0
Usher,283.89832000000001,0.41912589295915581,I'll Show You Love,1994
Bob Marley,224.96608000000001,nan,Small Axe,1999
Yodi's,300.51220000000001,nan,Zélé,0
Smash Palace,274.44200000000001,nan,Death of Me,0
Natural Elements,246.67383000000001,0.0,More Than Vocals (MTV),0
Dakis,210.52036000000001,nan,Sentimento (Asteri_ Asteraki),0
Dave Brockie Experience,126.43219999999999,0.3231121208952123,Slips Of Paper,2003
